Cuntrycd,Stkcd,Stknme,Conme,Conme_en,Indcd,Indnme,Nindcd,Nindnme,Nnindcd,Nnindnme,Estbdt,Listdt,Favaldt,Curtrd,Ipoprm,Ipoprc,Ipocur,Nshripo,Parvcur,Ipodt,Parval,Sctcd,Statco,Crcd,Statdt,Commnt,Markettype
10,600515,海航基础,海南海航基础设施投资集团股份有限公司,"Hainan HNA Infrastructure Investment Group Co.,LTD",3,房地产,J01,房地产开发与经营业,K70,房地产业,1983/12/30,2002/8/6,2002/8/6,CNY,3.6,4.6,CNY,50000,CNY,2002/7/24,1,1,N,,2018/1/23,,1
10,600516,方大炭素,方大炭素新材料科技股份有限公司,"FANGDA CARBON NEW MATERIAL CO.,LTD",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1999/1/18,2002/8/30,2002/8/30,CNY,5.06,6.06,CNY,80000,CNY,2002/8/15,1,1,A,,2017/12/5,,1
10,600517,置信电气,上海置信电气股份有限公司,"SHANGHAI ZHIXIN ELECTRIC CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2000/9/27,2003/10/10,2003/10/10,CNY,5.3,6.3,CNY,25000,CNY,2003/9/18,1,1,A,,2017/12/5,,1
10,600518,康美药业,康美药业股份有限公司,"Kangmei Pharmaceutical Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,1997/6/18,2001/3/19,2001/3/19,CNY,11.57,12.57,CNY,18000,CNY,2001/2/26,1,1,A,,2017/12/5,,1
10,600519,贵州茅台,贵州茅台酒股份有限公司,"Kweichow Moutai Co., Ltd.",5,工业,C05,饮料制造业,C15,酒、饮料和精制茶制造业,1999/11/20,2001/8/27,2001/8/27,CNY,30.39,31.39,CNY,71500,CNY,2001/7/31,1,1,A,,2017/12/5,,1
10,600520,文一科技,文一三佳科技股份有限公司,"Wenyi Suntech Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2000/4/28,2002/1/8,2002/1/8,CNY,5.8,6.8,CNY,25000,CNY,2001/12/19,1,1,A,,2017/12/5,,1
10,600521,华海药业,浙江华海药业股份有限公司,"ZHEJIANG HUAHAI PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,2001/2/28,2003/3/4,2003/3/4,CNY,14.55,15.55,CNY,35000,CNY,2003/2/17,1,1,A,,2017/12/5,,1
10,600522,中天科技,江苏中天科技股份有限公司,"Jiangsu Zhongtian Technology Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1996/2/9,2002/10/24,2002/10/24,CNY,4.4,5.4,CNY,70000,CNY,2002/10/10,1,1,A,,2017/12/5,,1
10,600523,贵航股份,贵州贵航汽车零部件股份有限公司,"Guizhou Guihang Automotive Components Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,1999/12/29,2001/12/27,2001/12/27,CNY,3.93,4.93,CNY,70000,CNY,2001/12/12,1,1,A,,2017/12/5,,1
10,600525,长园集团,长园集团股份有限公司,CHANGYUAN GROUP LTD.,5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2000/6/16,2002/12/2,2002/12/2,CNY,6.6,7.6,CNY,25000,CNY,2002/11/18,1,1,A,,2018/1/10,,1
10,600526,菲达环保,浙江菲达环保科技股份有限公司,"Zhejiang Feida Environmental Science and Technology Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2000/4/30,2002/7/22,2002/7/22,CNY,6.2,7.2,CNY,40000,CNY,2002/7/8,1,1,A,,2017/12/5,,1
10,600527,江南高纤,江苏江南高纤股份有限公司,"Jiangsu Jiangnan High Polymer Fiber Co., Ltd.",5,工业,C47,化学纤维制造业,C28,化学纤维制造业,1996/11/25,2003/11/27,2003/11/27,CNY,4.52,5.52,CNY,30000,CNY,2003/11/12,1,1,A,,2017/12/5,,1
10,600528,中铁工业,中铁高新工业股份有限公司,China Railway Hi-tech Industry Corporation Limited,5,工业,C73,专用设备制造业,C35,专用设备制造业,1999/9/24,2001/5/28,2001/5/28,CNY,8.5,9.5,CNY,110000,CNY,2001/5/8,1,1,A,,2017/12/5,,1
10,600529,山东药玻,山东省药用玻璃股份有限公司,"Shandong Pharmaceutical Glass Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1993/11/8,2002/6/3,2002/6/3,CNY,11.18,12.18,CNY,32000,CNY,2002/5/17,1,1,A,,2017/12/5,,1
10,600530,交大昂立,上海交大昂立股份有限公司,"Shanghai Jiaoda Onlly Co., Ltd.",5,工业,C85,生物制品业,C27,医药制造业,1997/12/24,2001/7/2,2001/7/2,CNY,12.77,13.77,CNY,50000,CNY,2001/6/18,1,1,A,,2018/1/5,,1
10,600531,豫光金铅,河南豫光金铅股份有限公司,"Henan Yuguang Gold and Lead Co., Ltd.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,2000/1/6,2002/7/30,2002/7/30,CNY,6.34,7.34,CNY,45000,CNY,2002/7/15,1,1,A,,2017/12/5,,1
10,600532,宏达矿业,上海宏达矿业股份有限公司,"SHANGHAI HONGDA MINING CO., LTD.",5,工业,B05,黑色金属矿采选业,B08,黑色金属矿采选业,1999/12/30,2002/10/31,2002/10/31,CNY,5.26,6.26,CNY,40000,CNY,2002/10/16,1,1,A,,2018/1/30,,1
10,600533,栖霞建设,南京栖霞建设股份有限公司,"Nanjing Chixia Development Co., Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1999/12/23,2002/3/28,2002/3/28,CNY,7.3,8.3,CNY,40000,CNY,2002/3/14,1,1,A,,2017/12/5,,1
10,600535,天士力,天士力医药集团股份有限公司,"TASLY PHARMACEUTICAL GROUP CO.,LTD.",5,工业,C81,医药制造业,C27,医药制造业,2000/4/27,2002/8/23,2002/8/23,CNY,13.7,14.7,CNY,50000,CNY,2002/8/8,1,1,A,,2017/12/5,,1
10,600536,中国软件,中国软件与技术服务股份有限公司,China National Software and Service Company Limited,2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/8/28,2002/5/17,2002/5/17,CNY,10.1,11.1,CNY,30000,CNY,2002/4/24,1,1,A,,2017/12/5,,1
10,600537,亿晶光电,亿晶光电科技股份有限公司,"Eging Photovoltaic Technology Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2000/11/8,2003/1/23,2003/1/23,CNY,5,6,CNY,50000,CNY,2003/1/8,1,1,A,,2017/12/5,,1
10,600538,国发股份,北海国发海洋生物产业股份有限公司,"BEIHAI GOFAR MARINE BIOLOGICAL INDUSTRY CO., LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1993/1/22,2003/1/14,2003/1/14,CNY,5.69,6.69,CNY,45000,CNY,2002/12/27,1,1,A,,2017/12/5,,1
10,600539,狮头股份,太原狮头水泥股份有限公司,"Taiyuan Lionhead Cement Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1999/2/28,2001/8/24,2001/8/24,CNY,5.98,6.98,CNY,88000,CNY,2001/8/1,1,1,N,,2017/12/27,,1
10,600540,*ST 新赛,新疆赛里木现代农业股份有限公司,"Xinjiang Sailimu Modern Agriculture Co., Ltd.",4,综合,A01,农业,A01,农业,1999/12/22,2004/1/7,2004/1/7,CNY,5.67,6.67,CNY,50000,CNY,2003/12/19,1,1,A,,2017/12/5,,1
10,600543,莫高股份,甘肃莫高实业发展股份有限公司,"Gansu Mogao Industrial Development Co., Ltd.",5,工业,C05,饮料制造业,C15,酒、饮料和精制茶制造业,1999/12/18,2004/3/24,2004/3/24,CNY,4.68,5.68,CNY,56000,CNY,2004/3/9,1,1,A,,2017/12/5,,1
10,600545,新疆城建,卓郎智能技术股份有限公司,Saurer Intelligent Technology Co. Ltd.,5,工业,C73,专用设备制造业,C35,专用设备制造业,1993/2/25,2003/12/3,2003/12/3,CNY,4.96,5.96,CNY,60000,CNY,2003/11/18,1,1,A,,2017/12/5,,1
10,600546,山煤国际,山煤国际能源集团股份有限公司,"Shanxi Coal International Energy Group Co., Ltd.",6,商业,H03,能源、材料和机械电子设备批发业,F51,批发业,2000/11/20,2003/7/31,2003/7/31,CNY,9.51,10.51,CNY,40000,CNY,2003/7/16,1,1,A,,2017/12/5,,1
10,600547,山东黄金,山东黄金矿业股份有限公司,"Shandong Gold-Mining Co., Ltd.",5,工业,B07,有色金属矿采选业,B09,有色金属矿采选业,2000/1/31,2003/8/28,2003/8/28,CNY,3.78,4.78,CNY,60000,CNY,2003/8/13,1,1,A,,2017/12/5,,1
10,600548,深高速,深圳高速公路股份有限公司,"Shenzhen Expressway Co., Ltd.",2,公用事业,F03,公路运输业,G54,道路运输业,1996/12/30,2001/12/25,2001/12/25,CNY,2.66,3.66,CNY,165000,CNY,2001/12/6,1,1,A,,2017/12/5,548,1
10,600549,厦门钨业,厦门钨业股份有限公司,"XIAMEN TUNGSTEN CO., LTD.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,1997/12/30,2002/11/7,2002/11/7,CNY,10.6,11.6,CNY,30000,CNY,2002/10/24,1,1,A,,2017/12/5,,1
10,600550,保变电气,保定天威保变电气股份有限公司,"Baoding Tianwei Baobian Electric Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1999/9/28,2001/2/28,2001/2/28,CNY,8.1,9.1,CNY,60000,CNY,2001/1/12,1,1,A,,2017/12/5,,1
10,600551,时代出版,时代出版传媒股份有限公司,"Time Publishing and Media Co., Ltd.",2,公用事业,L01,出版业,R85,新闻和出版业,1999/12/12,2002/9/5,2002/9/5,CNY,3,4,CNY,25000,CNY,2002/8/21,1,1,A,,2017/12/5,,1
10,600552,凯盛科技,凯盛科技股份有限公司,"TRIUMPH SCIENCE & TECHNOLOGY CO., LTD",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2000/9/30,2002/11/8,2002/11/8,CNY,4.6,5.6,CNY,40000,CNY,2002/10/23,1,1,A,,2017/12/5,,1
10,600553,太行水泥,河北太行水泥股份有限公司,"HEBEI TAIHANG CEMENT CO., LTD.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1993/3/5,2002/8/22,2002/8/22,CNY,4.73,5.73,CNY,50000,CNY,2002/8/7,1,1,D,,2011/2/18,,1
10,600555,海航创新,海航创新股份有限公司,"HNA INNOVATION CO.,LTD.",3,房地产,J09,房地产中介服务业,K70,房地产业,1999/1/14,2001/3/28,2001/3/28,CNY,15.4,16.4,CNY,81000,CNY,2001/3/9,1,1,A,900955,2017/12/5,,1
10,600556,ST 慧球,广西慧金科技股份有限公司,"GUANGXI FORTUNE TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1993/11/28,2001/8/7,2001/8/7,CNY,8.6,9.6,CNY,45320,CNY,2001/7/26,1,1,A,,2017/12/5,,1
10,600557,康缘药业,江苏康缘药业股份有限公司,"JIANGSU KANION PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,2000/12/2,2002/9/18,2002/9/18,CNY,6,7,CNY,40000,CNY,2002/9/5,1,1,A,,2017/12/5,,1
10,600558,大西洋,四川大西洋焊接材料股份有限公司,"Atlantic China Welding Consumables, Inc.",5,工业,C69,金属制品业,C33,金属制品业,1999/9/20,2001/2/27,2001/2/27,CNY,6.5,7.5,CNY,45000,CNY,2001/2/5,1,1,A,,2017/12/5,,1
10,600559,老白干酒,河北衡水老白干酒业股份有限公司,"Hebei Hengshui Laobaigan Liquor Co., Ltd.",5,工业,C05,饮料制造业,C15,酒、饮料和精制茶制造业,1999/12/30,2002/10/29,2002/10/29,CNY,3.36,4.36,CNY,40000,CNY,2002/10/14,1,1,A,,2018/2/1,,1
10,600560,金自天正,北京金自天正智能控制股份有限公司,"BEIJING ARITIME INTELLIGENT CONTROL CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1999/12/28,2002/9/19,2002/9/19,CNY,8,9,CNY,30000,CNY,2002/9/4,1,1,A,,2017/12/5,,1
10,600561,江西长运,江西长运股份有限公司,"JIANGXI CHANGYUN CO., LTD.",2,公用事业,F03,公路运输业,G54,道路运输业,1993/4/3,2002/7/16,2002/7/16,CNY,3.78,4.78,CNY,30000,CNY,2002/7/1,1,1,A,,2017/12/5,,1
10,600562,国睿科技,国睿科技股份有限公司,"Glarun Technology Co., Ltd.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,1994/6/28,2003/1/28,2003/1/28,CNY,6.2,7.2,CNY,30000,CNY,2003/1/13,1,1,A,,2017/12/5,,1
10,600563,法拉电子,厦门法拉电子股份有限公司,"XIAMEN FARATRONIC CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,1998/12/12,2002/12/10,2002/12/10,CNY,7.04,8.04,CNY,50000,CNY,2002/11/25,1,1,A,,2017/12/5,,1
10,600565,迪马股份,重庆市迪马实业股份有限公司,"Chongqing Dima Industry Co., Ltd.",3,房地产,J01,房地产开发与经营业,K70,房地产业,2000/8/18,2002/7/23,2002/7/23,CNY,14.8,15.8,CNY,20000,CNY,2002/7/10,1,1,A,,2017/12/5,,1
10,600566,济川药业,湖北济川药业股份有限公司,"HUBEI JUMPCAN PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,1997/1/22,2001/8/22,2001/8/22,CNY,6.8,7.8,CNY,44000,CNY,2001/8/1,1,1,A,,2017/12/5,,1
10,600567,山鹰纸业,山鹰国际控股股份公司,"SHANYING INTERNATIONAL HOLDINGS CO., LTD.",5,工业,C31,造纸及纸制品业,C22,造纸及纸制品业,1999/10/20,2001/12/18,2001/12/18,CNY,2.06,3.06,CNY,60000,CNY,2001/11/22,1,1,A,,2017/12/5,,1
10,600568,中珠医疗,中珠医疗控股股份有限公司,"Zhong Zhu Healthcare Holding Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,1994/6/27,2001/5/18,2001/5/18,CNY,8.7,9.7,CNY,35000,CNY,2001/4/23,1,1,N,,2018/2/1,,1
10,600569,安阳钢铁,安阳钢铁股份有限公司,Anyang Iron and Steel Inc.,5,工业,C65,黑色金属冶炼及压延加工业,C31,黑色金属冶炼及压延加工业,1993/11/15,2001/8/20,2001/8/20,CNY,5.8,6.8,CNY,275000,CNY,2001/8/1,1,1,A,,2017/12/5,,1
10,600570,恒生电子,恒生电子股份有限公司,Hundsun Technologies Inc.,2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/12/13,2003/12/16,2003/12/16,CNY,14.53,15.53,CNY,17000,CNY,2003/12/1,1,1,A,,2017/12/5,,1
10,600571,信雅达,信雅达系统工程股份有限公司,"Sunyard System Engineering Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/11/30,2002/11/1,2002/11/1,CNY,12.87,13.87,CNY,18000,CNY,2002/10/17,1,1,A,,2017/12/5,,1
10,600572,康恩贝,浙江康恩贝制药股份有限公司,"ZHEJIANG CONBA PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,1993/1/9,2004/4/12,2004/4/12,CNY,7.25,8.25,CNY,40000,CNY,2004/3/29,1,1,A,,2017/12/5,,1
10,600573,惠泉啤酒,福建省燕京惠泉啤酒股份有限公司,"FUJIAN YANJING HUIQUAN BREWERY CO., LTD.",5,工业,C05,饮料制造业,C15,酒、饮料和精制茶制造业,1997/2/4,2003/2/26,2003/2/26,CNY,6.44,7.44,CNY,63000,CNY,2003/2/11,1,1,A,,2017/12/5,,1
10,600575,皖江物流,安徽皖江物流(集团)股份有限公司,"Anhui Wanjiang Logistics (Group) Co.,Ltd",2,公用事业,F07,水上运输业,G55,水上运输业,2000/11/29,2003/3/28,2003/3/28,CNY,6.08,7.08,CNY,45000,CNY,2003/3/13,1,1,A,,2018/1/9,,1
10,600576,祥源文化,浙江祥源文化股份有限公司,"Zhejiang Sunriver Culture Co.,Ltd",2,公用事业,L15,艺术业,R87,文化艺术业,2000/3/28,2003/2/20,2003/2/20,CNY,5.28,6.28,CNY,60000,CNY,2003/1/27,1,1,A,,2017/12/5,,1
10,600577,精达股份,铜陵精达特种电磁线股份有限公司,"TONGLING JINGDA SPECIAL MAGNET WIRE CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2000/7/12,2002/9/11,2002/9/11,CNY,8.9,9.9,CNY,20000,CNY,2002/8/28,1,1,A,,2017/12/5,,1
10,600578,京能电力,北京京能电力股份有限公司,"BEIJING JINGNENG POWER CO., LTD.",5,工业,D01,电力、蒸汽、热水的生产和供应业,D44,电力、热力生产和供应业,2000/3/10,2002/5/10,2002/5/10,CNY,4,5,CNY,100000,CNY,2002/4/19,1,1,A,,2017/12/5,,1
10,600579,天华院,青岛天华院化学工程股份有限公司,Qingdao Tianhua Institute Chemistry Engineering Company Limited.,5,工业,C73,专用设备制造业,C35,专用设备制造业,1999/6/30,2002/8/9,2002/8/9,CNY,4,5,CNY,60000,CNY,2002/7/25,1,1,A,,2018/1/2,,1
10,600580,卧龙电气,卧龙电气集团股份有限公司,"Wolong Electric Group Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1995/12/21,2002/6/6,2002/6/6,CNY,7.28,8.28,CNY,35000,CNY,2002/5/23,1,1,A,,2017/12/26,,1
10,600581,八一钢铁,新疆八一钢铁股份有限公司,"Xinjiang Ba Yi Iron and Steel Co., Ltd.",5,工业,C65,黑色金属冶炼及压延加工业,C31,黑色金属冶炼及压延加工业,2000/7/27,2002/8/16,2002/8/16,CNY,6.38,7.38,CNY,130000,CNY,2002/8/1,1,1,A,,2017/12/5,,1
10,600582,天地科技,天地科技股份有限公司,"Tian Di Science and Technology Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2000/3/24,2002/5/15,2002/5/15,CNY,11.48,12.48,CNY,25000,CNY,2002/4/23,1,1,A,,2017/12/5,,1
10,600583,海油工程,海洋石油工程股份有限公司,"Offshore Oil Engineering Co., Ltd.",5,工业,B50,采掘服务业,B11,开采辅助活动,2000/4/20,2002/2/5,2002/2/5,CNY,8.6,9.6,CNY,80000,CNY,2002/1/21,1,1,A,,2017/12/5,,1
10,600584,长电科技,江苏长电科技股份有限公司,"JIANGSU CHANGJIANG ELECTRONICS TECHNOLOGY CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2000/12/12,2003/6/3,2003/6/3,CNY,6.19,7.19,CNY,55000,CNY,2003/5/19,1,1,A,,2017/12/5,,1
10,600585,海螺水泥,安徽海螺水泥股份有限公司,Anhui Conch Cement Company Limited,5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1997/9/1,2002/2/7,2002/2/7,CNY,3.1,4.1,CNY,200000,CNY,2002/1/24,1,1,A,,2017/12/5,914,1
10,600586,金晶科技,山东金晶科技股份有限公司,"Shandong Jinjing Science and Technology Stock Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,1999/12/31,2002/8/15,2002/8/15,CNY,8.58,9.58,CNY,35000,CNY,2002/7/31,1,1,A,,2017/12/5,,1
10,600587,新华医疗,山东新华医疗器械股份有限公司,"Shinva Medical Instrument Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1993/4/18,2002/9/27,2002/9/27,CNY,8.2,9.2,CNY,21000,CNY,2002/9/12,1,1,A,,2017/12/5,,1
10,600588,用友网络,用友网络科技股份有限公司,"Yonyou Network Technology Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1999/12/6,2001/5/18,2001/5/18,CNY,35.68,36.68,CNY,25000,CNY,2001/4/23,1,1,A,,2017/12/5,,1
10,600589,广东榕泰,广东榕泰实业股份有限公司,"Guangdong Rongtai Industry Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1997/12/25,2001/6/12,2001/6/12,CNY,8.9,9.9,CNY,40000,CNY,2001/5/28,1,1,A,,2017/12/5,,1
10,600590,泰豪科技,泰豪科技股份有限公司,"TELLHOW SCI-TECH CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1999/12/3,2002/7/3,2002/7/3,CNY,3.76,4.76,CNY,40000,CNY,2002/6/19,1,1,A,,2017/12/5,,1
10,600591,*ST 上航,上海航空股份有限公司,"SHANGHAI AIRLINES CO., LTD.",2,公用事业,F09,航空运输业,G56,航空运输业,2000/11/1,2002/10/11,2002/10/11,CNY,4.33,5.33,CNY,200000,CNY,2002/9/19,1,1,D,,2010/1/25,,1
10,600592,龙溪股份,福建龙溪轴承(集团)股份有限公司,"Fujian Longxi Bearing (Group) Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1997/12/24,2002/8/5,2002/8/5,CNY,5,6,CNY,50000,CNY,2002/7/22,1,1,A,,2017/12/5,,1
10,600593,大连圣亚,大连圣亚旅游控股股份有限公司,"Dalian Sunasia Tourism Holding Co., Ltd.",2,公用事业,K34,旅游业,N78,公共设施管理业,1999/5/28,2002/7/11,2002/7/11,CNY,6.71,7.71,CNY,32000,CNY,2002/6/26,1,1,A,,2017/12/5,,1
10,600594,益佰制药,贵州益佰制药股份有限公司,"Guizhou Yibai Pharmaceutical Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,2000/11/28,2004/3/23,2004/3/23,CNY,13.4,14.4,CNY,20000,CNY,2004/3/8,1,1,A,,2017/12/5,,1
10,600595,中孚实业,河南中孚实业股份有限公司,"HENAN ZHONGFU INDUSTRY CO., LTD.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,1993/12/10,2002/6/26,2002/6/26,CNY,7.3,8.3,CNY,50000,CNY,2002/6/12,1,1,A,,2017/12/5,,1
10,600596,新安股份,浙江新安化工集团股份有限公司,"Zhejiang Xinan Chemical Indusyrial Group Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1993/5/12,2001/9/6,2001/9/6,CNY,6.3,7.3,CNY,44000,CNY,2001/8/6,1,1,A,,2017/12/5,,1
10,600597,光明乳业,光明乳业股份有限公司,"Bright Dairy and Food Co., Ltd.",5,工业,C03,食品制造业,C14,食品制造业,2000/11/17,2002/8/28,2002/8/28,CNY,5.5,6.5,CNY,150000,CNY,2002/8/14,1,1,A,,2017/12/5,,1
10,600598,北大荒,黑龙江北大荒农业股份有限公司,"Heilongjiang Agriculture Co., Ltd.",4,综合,A01,农业,A01,农业,1998/11/27,2002/3/29,2002/3/29,CNY,4.38,5.38,CNY,300000,CNY,2002/3/13,1,1,A,,2017/12/5,,1
10,600599,熊猫金控,熊猫金控股份有限公司,"Panda Financial Holding Corp., Ltd.",1,金融,I99,其他金融业,J69,其他金融业,1999/12/12,2001/8/28,2001/8/28,CNY,9,10,CNY,22000,CNY,2001/7/31,1,1,A,,2017/12/5,,1
10,600900,长江电力,中国长江电力股份有限公司,"China Yangtze Power Co., Ltd.",5,工业,D01,电力、蒸汽、热水的生产和供应业,D44,电力、热力生产和供应业,2002/11/4,2003/11/18,2003/11/18,CNY,3.3,4.3,CNY,2326000,CNY,2003/11/5,1,1,A,,2017/12/5,,1
10,600903,贵州燃气,贵州燃气集团股份有限公司,GUIZHOU GAS GROUP CORPORATION LTD.,5,工业,D03,煤气生产和供应业,D45,燃气生产和供应业,2003/12/31,2017/11/7,2017/11/7,CNY,1.21,2.21,CNY,121948,CNY,2017/10/26,1,1,A,,2018/1/22,,1
10,600908,无锡银行,无锡农村商业银行股份有限公司,"WUXI RURAL COMMERCIAL BANK CO.,LTD.",1,金融,I01,银行业,J66,货币金融服务,2005/6/21,2016/9/23,2016/9/23,CNY,3.47,4.47,CNY,184811,CNY,2016/9/8,1,1,A,,2017/12/5,,1
10,600909,华安证券,华安证券股份有限公司,"HUAAN SECURITIES CO.,LTD.",1,金融,I21,证券、期货业,J67,资本市场服务,2001/1/8,2016/12/6,2016/12/6,CNY,5.41,6.41,CNY,800000,CNY,2016/11/23,1,1,A,,2017/12/5,,1
10,600917,重庆燃气,重庆燃气集团股份有限公司,CHONGQING GAS GROUP CORPORATION LTD.,5,工业,D03,煤气生产和供应业,D45,燃气生产和供应业,1995/4/24,2014/9/30,2014/9/30,CNY,2.25,3.25,CNY,156000,CNY,2014/9/22,1,1,A,,2017/12/5,,1
10,600919,江苏银行,江苏银行股份有限公司,"BANK OF JIANGSU CO.,LTD.",1,金融,I01,银行业,J66,货币金融服务,2007/1/22,2016/8/2,2016/8/2,CNY,5.27,6.27,CNY,1154450,CNY,2016/7/20,1,1,A,,2017/12/5,,1
10,600926,杭州银行,杭州银行股份有限公司,"BANK OF HANGZHOU CO.,LTD.",1,金融,I01,银行业,J66,货币金融服务,1996/9/25,2016/10/27,2016/10/27,CNY,13.39,14.39,CNY,261750,CNY,2016/10/14,1,1,A,,2017/12/5,,1
